passenger_count|year|distance|count
6|2015|10.0|65013
3|2015|11.0|64372
2|2015|14.0|63988
2|2015|20.0|62572
2|2015|15.0|60311
5|2015|18.0|56494
5|2015|12.0|55051
4|2015|7.0|52739
5|2015|17.0|49946
6|2015|11.0|49710
3|2015|18.0|49112
2|2015|21.0|46663
3|2015|12.0|42606
3|2015|17.0|41809
4|2015|9.0|41054
1|2015|23.0|41027
4|2015|8.0|38935
4|2015|10.0|38154
5|2015|19.0|34571
6|2015|18.0|33901
5|2015|13.0|33310
6|2015|12.0|31833
4|2015|11.0|31366
6|2015|17.0|30036
5|2015|16.0|28982
3|2015|19.0|27437
4|2015|18.0|27421
2|2015|22.0|27045
3|2015|13.0|24645
5|2015|14.0|24022
1|2015|24.0|23182
5|2015|15.0|22468
4|2015|17.0|22312
3|2015|16.0|21675
6|2015|19.0|21117
4|2015|12.0|20791
5|2015|20.0|20561
6|2015|13.0|19140
3|2015|14.0|17667
6|2015|16.0|16993
1|2015|25.0|16973
0|2015|1.0|15920
3|2015|15.0|15762
3|2015|20.0|15632
1|2015|26.0|15131
5|2015|21.0|14836
4|2015|19.0|14384
1|2015|28.0|14182
6|2015|14.0|13603
1|2015|27.0|13222
6|2015|15.0|12327
6|2015|20.0|12216
3|2015|21.0|11741
4|2015|13.0|11709
2|2015|23.0|11037
4|2015|16.0|10912
1|2015|29.0|10476
0|2015|0.0|9558
0|2015|2.0|9174
6|2015|21.0|8917
4|2015|14.0|8391
5|2015|22.0|8287
4|2015|20.0|7898
4|2015|15.0|7663
3|2015|22.0|7214
4|2015|21.0|6110
1|2015|30.0|6090
2|2015|24.0|5700
6|2015|22.0|4663
1|2015|31.0|4423
0|2015|3.0|4352
2|2015|25.0|3970
1|2015|32.0|3890
4|2015|22.0|3828
2|2015|28.0|3552
2|2015|26.0|3494
1|2015|33.0|3365
5|2015|23.0|3296
2|2015|27.0|3022
3|2015|23.0|3003
1|2015|34.0|2690
2|2015|29.0|2506
1|2015|36.0|2453
1|2015|35.0|2397
0|2015|4.0|2372
1|2015|37.0|2015
6|2015|23.0|1918
4|2015|23.0|1726
5|2015|24.0|1713
3|2015|24.0|1634
1|2015|38.0|1520
2|2015|30.0|1442
0|2015|5.0|1431
1|2015|39.0|1348
5|2015|25.0|1198
3|2015|25.0|1164
1|2015|40.0|1104
2|2015|31.0|1080
6|2015|24.0|1036
5|2015|28.0|1035
5|2015|26.0|1029
3|2015|26.0|988
1|2015|41.0|926
0|2015|6.0|914
2|2015|32.0|914
3|2015|28.0|896
5|2015|27.0|872
3|2015|27.0|866
1|2015|42.0|852
2|2015|33.0|838
4|2015|24.0|790
5|2015|29.0|730
1|2015|43.0|729
3|2015|29.0|669
6|2015|25.0|645
0|2015|7.0|642
1|2015|44.0|637
4|2015|25.0|621
2|2015|34.0|620
2|2015|36.0|610
6|2015|28.0|600
6|2015|26.0|600
2|2015|35.0|588
1|2015|45.0|576
6|2015|27.0|526
2|2015|37.0|524
4|2015|26.0|501
1|2015|46.0|501
1|2015|47.0|499
1|2015|48.0|473
4|2015|28.0|461
0|2015|8.0|427
6|2015|29.0|418
4|2015|27.0|415
3|2015|30.0|414
0|2015|9.0|413
5|2015|30.0|401
8|2015|0.0|398
1|2015|49.0|388
1|2015|50.0|377
1|2015|51.0|365
2|2015|38.0|343
7|2015|0.0|333
4|2015|29.0|319
0|2015|10.0|309
2|2015|39.0|308
3|2015|31.0|303
1|2015|52.0|291
1|2015|53.0|285
1|2015|54.0|260
3|2015|32.0|257
2|2015|40.0|255
5|2015|31.0|246
0|2015|11.0|222
2|2015|41.0|218
1|2015|55.0|218
4|2015|30.0|212
3|2015|33.0|212
6|2015|30.0|209
5|2015|32.0|198
1|2015|56.0|198
1|2015|57.0|194
0|2015|12.0|180
2|2015|43.0|177
9|2015|0.0|175
4|2015|31.0|169
5|2015|33.0|168
3|2015|34.0|167
1|2015|58.0|167
2|2015|42.0|161
3|2015|35.0|160
3|2015|36.0|159
3|2015|37.0|154
2|2015|44.0|151
6|2015|31.0|148
1|2015|59.0|147
4|2015|32.0|146
5|2015|35.0|140
0|2015|17.0|139
0|2015|18.0|139
1|2015|60.0|135
2|2015|45.0|134
6|2015|32.0|131
5|2015|36.0|127
1|2015|61.0|121
5|2015|37.0|117
0|2015|13.0|115
5|2015|34.0|114
3|2015|39.0|113
1|2015|63.0|113
8|2015|1.0|112
4|2015|34.0|109
1|2015|62.0|107
4|2015|33.0|105
1|2015|100.0|104
2|2015|46.0|100
6|2015|33.0|99
7|2015|1.0|99
2|2015|49.0|98
1|2015|64.0|97
4|2015|36.0|95
3|2015|38.0|95
0|2015|16.0|94
4|2015|35.0|91
0|2015|14.0|91
2|2015|47.0|91
1|2015|65.0|90
2|2015|48.0|89
6|2015|34.0|87
1|2015|67.0|86
6|2015|36.0|83
6|2015|35.0|80
0|2015|19.0|80
2|2015|50.0|77
1|2015|68.0|76
2|2015|51.0|76
4|2015|37.0|75
3|2015|40.0|74
2|2015|52.0|72
0|2015|15.0|72
6|2015|37.0|70
0|2015|20.0|68
8|2015|2.0|68
4|2015|38.0|67
1|2015|66.0|66
5|2015|39.0|66
3|2015|41.0|65
2|2015|53.0|64
5|2015|38.0|64
1|2015|500.0|58
1|2015|72.0|55
1|2015|69.0|55
1|2015|74.0|55
2|2015|54.0|54
3|2015|42.0|53
1|2015|70.0|52
3|2015|43.0|52
0|2015|21.0|50
4|2015|39.0|50
2|2015|55.0|50
6|2015|38.0|49
1|2015|71.0|49
2|2015|56.0|47
5|2015|40.0|44
7|2015|2.0|42
4|2015|41.0|41
1|2015|82.0|40
3|2015|44.0|40
4|2015|40.0|40
2|2015|58.0|40
2|2015|60.0|39
1|2015|202.0|38
2|2015|59.0|35
5|2015|41.0|35
2|2015|57.0|34
3|2015|45.0|34
1|2015|73.0|34
1|2015|75.0|34
0|2015|22.0|34
1|2015|80.0|33
1|2015|79.0|32
1|2015|76.0|32
9|2015|1.0|32
1|2015|77.0|32
4|2015|44.0|31
1|2015|78.0|31
4|2015|42.0|31
6|2015|39.0|31
9|2015|2.0|31
1|2015|81.0|30
3|2015|47.0|29
2|2015|61.0|29
3|2015|52.0|29
1|2015|180.0|29
5|2015|43.0|28
3|2015|50.0|28
3|2015|46.0|28
1|2015|90.0|28
4|2015|43.0|26
3|2015|48.0|26
6|2015|40.0|26
5|2015|42.0|25
4|2015|48.0|25
1|2015|85.0|25
1|2015|83.0|24
2|2015|100.0|23
1|2015|92.0|23
1|2015|101.0|23
4|2015|45.0|23
2|2015|64.0|23
6|2015|43.0|22
3|2015|49.0|22
3|2015|53.0|22
1|2015|102.0|22
1|2015|87.0|22
2|2015|62.0|22
2|2015|69.0|22
4|2015|46.0|21
1|2015|178.0|21
5|2015|44.0|21
5|2015|45.0|21
1|2015|88.0|21
1|2015|84.0|21
1|2015|501.0|21
0|2015|23.0|20
7|2015|3.0|20
1|2015|182.0|20
2|2015|65.0|20
1|2015|171.0|20
3|2015|54.0|20
1|2015|170.0|20
2|2015|70.0|20
1|2015|168.0|19
1|2015|94.0|19
1|2015|179.0|19
1|2015|176.0|19
1|2015|98.0|19
3|2015|51.0|19
6|2015|41.0|19
1|2015|173.0|19
6|2015|42.0|18
2|2015|66.0|18
1|2015|165.0|18
4|2015|51.0|17
1|2015|174.0|17
4|2015|47.0|17
3|2015|55.0|17
7|2015|4.0|17
1|2015|86.0|17
3|2015|59.0|17
1|2015|175.0|17
1|2015|104.0|17
2|2015|63.0|16
1|2015|91.0|16
5|2015|46.0|16
1|2015|93.0|16
1|2015|150.0|16
1|2015|181.0|16
1|2015|172.0|16
0|2015|24.0|16
1|2015|89.0|15
5|2015|48.0|15
1|2015|167.0|15
1|2015|97.0|15
8|2015|3.0|15
1|2015|185.0|15
1|2015|177.0|15
2|2015|67.0|14
1|2015|188.0|14
2|2015|168.0|14
1|2015|127.0|14
1|2015|158.0|14
0|2015|25.0|14
1|2015|96.0|14
3|2015|60.0|14
1|2015|183.0|14
4|2015|50.0|14
2|2015|500.0|13
2|2015|68.0|13
1|2015|109.0|13
5|2015|49.0|13
1|2015|99.0|13
1|2015|95.0|13
4|2015|49.0|13
2|2015|178.0|12
5|2015|54.0|12
1|2015|113.0|12
1|2015|301.0|12
4|2015|54.0|12
7|2015|5.0|12
7|2015|7.0|12
2|2015|177.0|12
3|2015|56.0|12
2|2015|75.0|12
1|2015|502.0|12
5|2015|47.0|12
1|2015|166.0|12
1|2015|106.0|12
5|2015|52.0|11
2|2015|78.0|11
2|2015|80.0|11
4|2015|58.0|11
1|2015|134.0|11
1|2015|801.0|11
1|2015|3318000.0|11
4|2015|52.0|11
1|2015|184.0|11
3|2015|61.0|11
1|2015|160.0|11
6|2015|45.0|11
1|2015|186.0|11
1|2015|110.0|11
0|2015|27.0|11
1|2015|189.0|10
1|2015|108.0|10
4|2015|55.0|10
4|2015|56.0|10
1|2015|107.0|10
1|2015|192.0|10
1|2015|190.0|10
1|2015|136.0|10
3|2015|58.0|10
0|2015|26.0|10
2|2015|176.0|10
2|2015|81.0|10
1|2015|210.0|10
1|2015|300.0|10
1|2015|139.0|9
6|2015|54.0|9
2|2015|73.0|9
1|2015|146.0|9
2|2015|94.0|9
3|2015|63.0|9
6|2015|50.0|9
1|2015|112.0|9
1|2015|503.0|9
1|2015|162.0|9
5|2015|53.0|9
1|2015|164.0|9
7|2015|13.0|9
1|2015|800.0|9
1|2015|3180000.0|8
1|2015|121.0|8
3|2015|57.0|8
1|2015|161.0|8
5|2015|55.0|8
6|2015|46.0|8
2|2015|72.0|8
1|2015|153.0|8
4|2015|68.0|8
2|2015|84.0|8
1|2015|103.0|8
2|2015|170.0|8
5|2015|50.0|8
2|2015|74.0|8
1|2015|118.0|8
1|2015|135.0|7
5|2015|59.0|7
9|2015|4.0|7
6|2015|52.0|7
8|2015|19.0|7
2|2015|82.0|7
1|2015|30083.0|7
5|2015|51.0|7
3|2015|67.0|7
1|2015|207.0|7
7|2015|12.0|7
2|2015|182.0|7
2|2015|167.0|7
1|2015|187.0|7
2|2015|180.0|7
1|2015|201.0|7
1|2015|159.0|7
2|2015|109.0|7
1|2015|125.0|7
2|2015|71.0|7
1|2015|206.0|7
1|2015|120.0|7
1|2015|137.0|6
2|2015|79.0|6
2|2015|169.0|6
5|2015|60.0|6
3|2015|65.0|6
1|2015|197.0|6
1|2015|123.0|6
2|2015|76.0|6
7|2015|17.0|6
1|2015|114.0|6
0|2015|31.0|6
6|2015|56.0|6
1|2015|169.0|6
1|2015|209.0|6
1|2015|400.0|6
7|2015|8.0|6
6|2015|44.0|6
8|2015|9.0|6
2|2015|96.0|6
5|2015|57.0|6
2|2015|101.0|6
0|2015|32.0|6
1|2015|833180.0|6
1|2015|111.0|6
1|2015|204.0|6
1|2015|151.0|6
7|2015|6.0|6
1|2015|199.0|6
2|2015|183.0|6
9|2015|11.0|6
3|2015|70.0|6
1|2015|3008332.0|6
3|2015|64.0|6
2|2015|106.0|6
2|2015|172.0|6
5|2015|61.0|6
2|2015|77.0|6
1|2015|130.0|6
1|2015|163.0|6
2|2015|187.0|6
2|2015|87.0|6
1|2015|200.0|6
2|2015|162.0|6
2|2015|105.0|6
1|2015|154.0|6
2|2015|99.0|6
1|2015|8331800.0|6
6|2015|48.0|5
4|2015|171.0|5
8|2015|6.0|5
2|2015|184.0|5
9|2015|25.0|5
2|2015|85.0|5
8|2015|15.0|5
6|2015|59.0|5
0|2015|40.0|5
1|2015|142.0|5
1|2015|601.0|5
1|2015|3008.0|5
2|2015|189.0|5
1|2015|191.0|5
2|2015|198.0|5
1|2015|193.0|5
1|2015|212.0|5
8|2015|4.0|5
3|2015|102.0|5
2|2015|163.0|5
2|2015|200.0|5
1|2015|143.0|5
1|2015|565.0|5
2|2015|175.0|5
1|2015|128.0|5
2|2015|173.0|5
2|2015|181.0|5
5|2015|63.0|5
1|2015|156.0|5
1|2015|194.0|5
1|2015|802.0|5
1|2015|141.0|5
1|2015|105.0|5
3|2015|92.0|5
1|2015|147.0|5
2|2015|166.0|5
4|2015|57.0|5
7|2015|10.0|5
4|2015|63.0|5
4|2015|66.0|5
2|2015|171.0|5
4|2015|67.0|5
9|2015|9.0|5
1|2015|213.0|5
9|2015|18.0|5
2|2015|186.0|5
1|2015|214.0|5
0|2015|30.0|5
1|2015|300833.0|5
0|2015|28.0|5
1|2015|116.0|5
1|2015|132.0|5
2|2015|185.0|5
9|2015|10.0|4
1|2015|8000000.0|4
2|2015|146.0|4
1|2015|198.0|4
1|2015|318000.0|4
3|2015|68.0|4
3|2015|91.0|4
1|2015|152.0|4
1|2015|196.0|4
8|2015|24.0|4
1|2015|586.0|4
3|2015|179.0|4
1|2015|205.0|4
8|2015|16.0|4
1|2015|195.0|4
2|2015|91.0|4
1|2015|155.0|4
3|2015|66.0|4
4|2015|59.0|4
3|2015|178.0|4
2|2015|108.0|4
2|2015|188.0|4
5|2015|64.0|4
7|2015|11.0|4
8|2015|10.0|4
5|2015|58.0|4
6|2015|51.0|4
3|2015|76.0|4
2|2015|196.0|4
2|2015|86.0|4
4|2015|82.0|4
1|2015|131.0|4
2|2015|159.0|4
6|2015|61.0|4
2|2015|202.0|4
0|2015|29.0|4
1|2015|124.0|4
8|2015|17.0|4
0|2015|33.0|4
1|2015|219.0|4
1|2015|5000000.0|4
3|2015|186.0|4
1|2015|117.0|4
1|2015|401.0|4
2|2015|211.0|4
3|2015|69.0|4
0|2015|38.0|4
5|2015|76.0|4
1|2015|208.0|4
2|2015|104.0|4
9|2015|20.0|4
2|2015|88.0|4
3|2015|181.0|4
3|2015|101.0|4
2|2015|203.0|4
4|2015|184.0|4
2|2015|124.0|4
1|2015|231.0|4
8|2015|7.0|4
2|2015|151.0|4
8|2015|14.0|4
1|2015|119.0|4
2|2015|208.0|4
1|2015|157.0|4
9|2015|17.0|4
1|2015|140.0|4
9|2015|3.0|4
4|2015|53.0|4
6|2015|47.0|4
2|2015|219.0|4
1|2015|211.0|4
1|2015|138.0|4
1|2015|222.0|3
1|2015|133.0|3
3|2015|89.0|3
4|2015|71.0|3
1|2015|218.0|3
1|2015|144.0|3
2|2015|107.0|3
2|2015|126.0|3
1|2015|122.0|3
1|2015|284.0|3
4|2015|69.0|3
8|2015|22.0|3
1|2015|1000000.0|3
7|2015|9.0|3
4|2015|64.0|3
9|2015|19.0|3
4|2015|92.0|3
2|2015|174.0|3
9|2015|15.0|3
3|2015|79.0|3
4|2015|177.0|3
9|2015|24.0|3
2|2015|113.0|3
6|2015|58.0|3
4|2015|84.0|3
5|2015|62.0|3
0|2015|53.0|3
1|2015|126.0|3
3|2015|80.0|3
2|2015|134.0|3
2|2015|179.0|3
2|2015|195.0|3
1|2015|129.0|3
4|2015|180.0|3
2|2015|142.0|3
8|2015|13.0|3
2|2015|201.0|3
0|2015|58.0|3
1|2015|226.0|3
1|2015|221.0|3
2|2015|164.0|3
3|2015|71.0|3
1|2015|133180.0|3
2|2015|132.0|3
2|2015|90.0|3
2|2015|233.0|3
4|2015|65.0|3
2|2015|245.0|3
0|2015|34.0|3
2|2015|213.0|3
2|2015|119.0|3
1|2015|500000.0|3
2|2015|501.0|3
2|2015|154.0|3
1|2015|805.0|3
2|2015|110.0|3
0|2015|44.0|3
2|2015|98.0|3
2|2015|194.0|3
1|2015|228.0|3
4|2015|79.0|3
8|2015|5.0|3
3|2015|100.0|3
1|2015|8000010.0|3
8|2015|12.0|3
3|2015|175.0|3
2|2015|226.0|3
8|2015|11.0|3
3|2015|74.0|3
0|2015|37.0|3
3|2015|166.0|3
4|2015|73.0|3
3|2015|172.0|3
3|2015|77.0|3
2|2015|199.0|3
1|2015|145.0|3
4|2015|75.0|2
2|2015|155.0|2
1|2015|494.0|2
1|2015|51333.0|2
9|2015|26.0|2
1|2015|813.0|2
4|2015|62.0|2
2|2015|209.0|2
1|2015|50050.0|2
1|2015|264.0|2
1|2015|610.0|2
9|2015|13.0|2
2|2015|191.0|2
2|2015|161.0|2
1|2015|246.0|2
1|2015|283.0|2
2|2015|212.0|2
1|2015|3008330.0|2
1|2015|505.0|2
0|2015|47.0|2
3|2015|182.0|2
5|2015|74.0|2
1|2015|284000.0|2
2|2015|11800001.0|2
3|2015|197.0|2
2|2015|102.0|2
2|2015|400.0|2
1|2015|509.0|2
3|2015|123.0|2
5|2015|90.0|2
7|2015|21.0|2
1|2015|253.0|2
1|2015|442.0|2
3|2015|72.0|2
1|2015|803.0|2
2|2015|190.0|2
1|2015|5073.0|2
2|2015|93.0|2
7|2015|18.0|2
8|2015|29.0|2
4|2015|175.0|2
3|2015|500.0|2
1|2015|2328400.0|2
5|2015|75.0|2
1|2015|580.0|2
2|2015|133.0|2
1|2015|230.0|2
4|2015|173.0|2
2|2015|229.0|2
2|2015|89.0|2
3|2015|209.0|2
5|2015|88.0|2
1|2015|8335700.0|2
1|2015|28400.0|2
1|2015|9000000.0|2
3|2015|169.0|2
7|2015|14.0|2
2|2015|137.0|2
4|2015|60.0|2
3|2015|165.0|2
3|2015|85.0|2
1|2015|600.0|2
4|2015|83.0|2
1|2015|250.0|2
9|2015|6.0|2
4|2015|501.0|2
6|2015|62.0|2
5|2015|95.0|2
4|2015|211.0|2
1|2015|10083318.0|2
1|2015|405.0|2
3|2015|73.0|2
1|2015|7000227.0|2
4|2015|108.0|2
1|2015|2840000.0|2
7|2015|15.0|2
1|2015|606.0|2
3|2015|62.0|2
3|2015|87.0|2
5|2015|79.0|2
1|2015|640.0|2
4|2015|168.0|2
1|2015|255.0|2
2|2015|149.0|2
9|2015|14.0|2
0|2015|35.0|2
2|2015|285.0|2
1|2015|5000.0|2
1|2015|11800000.0|2
6|2015|57.0|2
2|2015|140.0|2
2|2015|214.0|2
1|2015|3570003.0|2
2|2015|83.0|2
4|2015|182.0|2
5|2015|67.0|2
9|2015|12.0|2
1|2015|500332.0|2
1|2015|500051.0|2
1|2015|115.0|2
2|2015|145.0|2
4|2015|72.0|2
1|2015|150000.0|2
2|2015|156.0|2
1|2015|2331800.0|2
1|2015|8000001.0|2
1|2015|227.0|2
2|2015|143.0|2
1|2015|308.0|2
1|2015|237.0|2
8|2015|20.0|2
2|2015|160.0|2
2|2015|103.0|2
4|2015|500.0|2
1|2015|386.0|2
4|2015|78.0|2
3|2015|84.0|2
1|2015|6000000.0|2
5|2015|94.0|2
0|2015|42.0|2
4|2015|178.0|2
1|2015|3331800.0|2
2|2015|131.0|2
3|2015|118.0|2
4|2015|80.0|2
2|2015|153.0|2
1|2015|7000000.0|2
3|2015|177.0|2
6|2015|65.0|2
5|2015|89.0|2
1|2015|376.0|2
2|2015|95.0|2
1|2015|403.0|2
1|2015|260.0|2
3|2015|501.0|2
3|2015|170.0|2
1|2015|450000.0|2
0|2015|54.0|2
2|2015|10083357.0|2
4|2015|76.0|2
1|2015|402.0|2
4|2015|165.0|2
4|2015|61.0|2
4|2015|190.0|2
2|2015|112.0|2
2|2015|158.0|2
3|2015|83.0|2
5|2015|65.0|2
9|2015|7.0|2
1|2015|271.0|2
1|2015|701.0|2
1|2015|11800001.0|2
3|2015|114.0|2
2|2015|193.0|2
1|2015|302.0|2
2|2015|150.0|2
1|2015|286303.0|1
1|2015|514332.0|1
6|2015|77.0|1
1|2015|246000.0|1
3|2015|218.0|1
3|2015|997.0|1
4|2015|216.0|1
3|2015|108.0|1
2|2015|3318000.0|1
2|2015|130092.0|1
1|2015|700.0|1
1|2015|1467471.0|1
1|2015|260003.0|1
4|2015|128.0|1
4|2015|98.0|1
2|2015|225.0|1
4|2015|272.0|1
1|2015|5073318.0|1
4|2015|363.0|1
1|2015|900000.0|1
2|2015|1531800.0|1
4|2015|160.0|1
1|2015|1649755.0|1
2|2015|347.0|1
4|2015|103.0|1
1|2015|151401.0|1
1|2015|1500000.0|1
1|2015|79740.0|1
1|2015|393.0|1
1|2015|481.0|1
4|2015|176.0|1
1|2015|217.0|1
5|2015|86.0|1
1|2015|2661.0|1
2|2015|50333.0|1
1|2015|3000011.0|1
0|2015|123.0|1
1|2015|3431776.0|1
1|2015|223.0|1
2|2015|47107.0|1
1|2015|4000.0|1
2|2015|602.0|1
1|2015|288.0|1
2|2015|256.0|1
1|2015|2300.0|1
2|2015|9400000.0|1
1|2015|1896.0|1
3|2015|288.0|1
2|2015|727.0|1
1|2015|14680702.0|1
1|2015|800512.0|1
1|2015|500501.0|1
2|2015|30083.0|1
5|2015|84.0|1
1|2015|1702500.0|1
1|2015|404.0|1
1|2015|8000017.0|1
1|2015|299.0|1
5|2015|96.0|1
2|2015|1030.0|1
3|2015|133.0|1
4|2015|408.0|1
1|2015|1420.0|1
1|2015|51433.0|1
1|2015|281.0|1
2|2015|304.0|1
1|2015|6744273.0|1
1|2015|269.0|1
4|2015|194.0|1
3|2015|1302.0|1
3|2015|137.0|1
4|2015|187.0|1
1|2015|342.0|1
5|2015|173.0|1
1|2015|6970002.0|1
2|2015|5133.0|1
2|2015|11800005.0|1
1|2015|50533.0|1
2|2015|807.0|1
1|2015|80745.0|1
1|2015|440.0|1
3|2015|94.0|1
1|2015|361.0|1
1|2015|1442.0|1
1|2015|229.0|1
1|2015|8005023.0|1
1|2015|14730.0|1
2|2015|841.0|1
1|2015|6746032.0|1
3|2015|705.0|1
0|2015|82.0|1
1|2015|50233.0|1
6|2015|100.0|1
1|2015|259.0|1
4|2015|162.0|1
2|2015|236.0|1
1|2015|50633.0|1
1|2015|125000.0|1
2|2015|207.0|1
1|2015|9700018.0|1
2|2015|814.0|1
3|2015|26005.0|1
1|2015|333180.0|1
1|2015|6369.0|1
1|2015|1649230.0|1
3|2015|142.0|1
5|2015|106.0|1
2|2015|676.0|1
1|2015|15420061.0|1
1|2015|1371758.0|1
2|2015|165.0|1
1|2015|830.0|1
3|2015|195.0|1
4|2015|112.0|1
6|2015|60.0|1
1|2015|8300506.0|1
9|2015|35.0|1
1|2015|850000.0|1
1|2015|666675.0|1
2|2015|129.0|1
0|2015|68.0|1
1|2015|579.0|1
5|2015|120.0|1
3|2015|188.0|1
1|2015|1005.0|1
1|2015|73059.0|1
2|2015|10083318.0|1
1|2015|525.0|1
1|2015|130051.0|1
1|2015|50933.0|1
1|2015|15420005.0|1
1|2015|142856.0|1
3|2015|258.0|1
1|2015|611.0|1
5|2015|77.0|1
1|2015|233180.0|1
1|2015|856.0|1
1|2015|15000019.0|1
1|2015|381.0|1
2|2015|192.0|1
4|2015|99.0|1
6|2015|220.0|1
1|2015|819.0|1
1|2015|188702.0|1
1|2015|703.0|1
4|2015|115.0|1
4|2015|111.0|1
1|2015|4000016.0|1
3|2015|122.0|1
2|2015|833570.0|1
1|2015|152079.0|1
1|2015|930.0|1
2|2015|12331800.0|1
1|2015|6187.0|1
1|2015|59016609.0|1
1|2015|21000.0|1
3|2015|550000.0|1
2|2015|302.0|1
1|2015|510.0|1
1|2015|1667228.0|1
2|2015|6667.0|1
1|2015|18005.0|1
2|2015|223.0|1
1|2015|1649552.0|1
4|2015|164.0|1
4|2015|96.0|1
5|2015|71.0|1
1|2015|7000497.0|1
9|2015|22.0|1
3|2015|360.0|1
1|2015|928192.0|1
1|2015|15801.0|1
1|2015|1597503.0|1
1|2015|1638798.0|1
2|2015|139.0|1
2|2015|700.0|1
1|2015|1619261.0|1
3|2015|78.0|1
1|2015|88667.0|1
1|2015|8000042.0|1
1|2015|5003318.0|1
2|2015|318000.0|1
1|2015|22744.0|1
4|2015|231.0|1
1|2015|66675.0|1
1|2015|4200000.0|1
0|2015|61.0|1
1|2015|1335809.0|1
1|2015|15200400.0|1
6|2015|69.0|1
3|2015|191.0|1
9|2015|16.0|1
1|2015|210000.0|1
1|2015|-40840124.0|1
1|2015|234.0|1
1|2015|811.0|1
2|2015|3180000.0|1
1|2015|834205.0|1
1|2015|99156.0|1
1|2015|807.0|1
2|2015|393.0|1
1|2015|344.0|1
1|2015|8858970.0|1
1|2015|21005.0|1
8|2015|32.0|1
1|2015|1340031.0|1
1|2015|25005.0|1
1|2015|8330083.0|1
2|2015|18551.0|1
2|2015|222.0|1
1|2015|1579886.0|1
1|2015|6600515.0|1
2|2015|8068.0|1
1|2015|95000.0|1
1|2015|536871.0|1
1|2015|709.0|1
1|2015|280.0|1
6|2015|64.0|1
1|2015|11800005.0|1
3|2015|161.0|1
1|2015|1568906.0|1
1|2015|15933.0|1
2|2015|512.0|1
6|2015|99.0|1
1|2015|256.0|1
1|2015|358.0|1
1|2015|30301.0|1
3|2015|1800012.0|1
1|2015|235.0|1
1|2015|304.0|1
1|2015|350.0|1
9|2015|27.0|1
7|2015|40.0|1
2|2015|4005023.0|1
1|2015|379.0|1
4|2015|232.0|1
1|2015|582.0|1
2|2015|144.0|1
1|2015|12002201.0|1
1|2015|282.0|1
1|2015|92001.0|1
4|2015|210.0|1
2|2015|217.0|1
2|2015|240.0|1
2|2015|269.0|1
1|2015|1030.0|1
1|2015|86394.0|1
1|2015|7000663.0|1
1|2015|9083540.0|1
1|2015|270.0|1
4|2015|149.0|1
1|2015|5063318.0|1
1|2015|486753.0|1
1|2015|325.0|1
5|2015|109.0|1
1|2015|5153318.0|1
3|2015|193.0|1
4|2015|90.0|1
1|2015|1236007.0|1
1|2015|2750.0|1
1|2015|324.0|1
8|2015|34.0|1
1|2015|5033318.0|1
4|2015|172.0|1
1|2015|3318121.0|1
0|2015|41.0|1
1|2015|215.0|1
2|2015|520.0|1
2|2015|197.0|1
1|2015|680.0|1
4|2015|138.0|1
1|2015|3180.0|1
1|2015|3000060.0|1
2|2015|505.0|1
8|2015|25.0|1
0|2015|39.0|1
1|2015|35005.0|1
3|2015|174.0|1
1|2015|-10378602.0|1
1|2015|5043318.0|1
1|2015|12112005.0|1
1|2015|747349.0|1
0|2015|66.0|1
2|2015|258.0|1
1|2015|268.0|1
4|2015|120.0|1
1|2015|8000005.0|1
2|2015|930.0|1
2|2015|97.0|1
2|2015|703.0|1
1|2015|1234.0|1
1|2015|1501358.0|1
4|2015|140.0|1
1|2015|500001.0|1
4|2015|132.0|1
4|2015|106.0|1
2|2015|1480209.0|1
1|2015|6700507.0|1
2|2015|1688.0|1
3|2015|369.0|1
2|2015|801.0|1
1|2015|56200.0|1
1|2015|6420002.0|1
1|2015|7000253.0|1
4|2015|145.0|1
5|2015|199.0|1
2|2015|526437.0|1
1|2015|1714056.0|1
6|2015|87.0|1
1|2015|480.0|1
1|2015|608.0|1
1|2015|150051.0|1
2|2015|550000.0|1
1|2015|25000.0|1
6|2015|103.0|1
1|2015|4005.0|1
5|2015|56.0|1
2|2015|205.0|1
2|2015|122.0|1
1|2015|12050233.0|1
1|2015|620.0|1
1|2015|628653.0|1
3|2015|215.0|1
7|2015|20.0|1
1|2015|831.0|1
3|2015|10083318.0|1
6|2015|88.0|1
1|2015|8000009.0|1
2|2015|114.0|1
3|2015|93.0|1
1|2015|322.0|1
5|2015|111.0|1
2|2015|152.0|1
3|2015|50000.0|1
3|2015|203.0|1
2|2015|118.0|1
4|2015|144.0|1
1|2015|508328.0|1
3|2015|128.0|1
1|2015|332840.0|1
1|2015|1210.0|1
1|2015|5013318.0|1
1|2015|1206.0|1
1|2015|67468.0|1
3|2015|156.0|1
3|2015|127.0|1
2|2015|2092.0|1
1|2015|940001.0|1
6|2015|53.0|1
7|2015|16.0|1
1|2015|254.0|1
3|2015|103.0|1
1|2015|828.0|1
5|2015|66.0|1
1|2015|317.0|1
0|2015|69.0|1
2|2015|8000030.0|1
1|2015|8000160.0|1
3|2015|88.0|1
3|2015|11800000.0|1
1|2015|808.0|1
2|2015|220.0|1
4|2015|137.0|1
1|2015|1205073.0|1
2|2015|130.0|1
1|2015|-2309895.0|1
3|2015|160.0|1
7|2015|30.0|1
2|2015|2500.0|1
2|2015|502.0|1
1|2015|238.0|1
